43##44##45##46##47##48##49##50##51##52##53##54##55##56##57##58##59##60##61##62##63##64##65##66##67##68##69##70##71##72##73##74##75##76##77##78##79##80##81##82##83##84##85##86##87##88##89##90##91##92##93##94##95##96##97##98##99##100##101##102
2.55084063687118##2.33426978682923##2.43158468443025##3.22665230188467##1.97038268923834##3.22665230188467##4.2570713802313##3.2823779276775##2.04998128710433##2.90551116182003##2.47725796410719##2.99916990662705##2.17405122548792##6.83972917009879##4.62980047920241##3.6765887738625##2.39842913184933##2.38183340491063##6.83972917009879##3.17406001206661##3.52738737343423##6.83972917009879##3.41358769413705##2.69603371917659##2.43036418648225##3.8497810563171##3.29232804352132##2.3334260875975##2.3939918793859##3.48506168325585##4.62980047920241##3.26798676422916##2.51411367982503##3.52738737343423##3.54653519793708##2.490265857845##2.22758786627844##2.54518495121586##2.54557728791335##4.45662649348568##2.9199575580349##3.1845109230558##3.40936807941215##4.0568247831296##0##4.62980047920241##3.6036238607172##4.62980047920241##1.97456396030924##3.87768540051906##2.06180772820771##3.96603140198331##1.95187958631309##2.28822315837014##2.12861808362948##2.61764263393613##1.93514555261417##4.95189510674536##1.78759901577854##4.95189510674536
2.98456336406776##2.75178014728162##2.65875525700646##3.57940156963139##2.62780151701396##3.57940156963139##4.53028556007306##3.39693502461737##2.53470391475872##3.16622673254076##2.95979254529081##3.37577408133888##2.75510425881336##7.01303968616479##4.88220063051949##3.77921522454855##2.85539713874018##2.87486974719151##7.01303968616479##3.292388139568##3.58489278615593##7.01303968616479##3.74878799947209##3.10957044209634##2.91520424215942##4.26320154116718##3.63871604629696##2.93615505968286##2.89250062768549##3.81398550803751##4.88220063051949##3.61670679079726##2.9532351945799##3.85269933964296##3.95148548641758##2.93296003419251##2.73500353619509##2.97973102063219##2.98006614828637##4.71829950531551##3.30559868407331##3.54146019863047##3.90978383547339##4.34265562075057##2.63098857307587##4.88220063051949##3.92261844294757##4.88220063051949##2.52761292550421##4.17579628152772##2.33597518810616##4.25796143723023##2.51119932033703##2.80035916530364##2.63283981004855##3.08650359286863##2.3914006037823##5.18865065962536##2.40037341562216##5.18865065962536
3.8693180965139##3.80185901183552##3.82256077754503##4.3446656550941##3.60129766482797##4.3446656550941##5.15630597556826##4.3862101451482##3.56848401510724##4.1117915424736##3.85024362463385##4.17849909729724##3.69521359799485##7.43281438605841##5.46807891809541##4.68851144707874##3.77058309519896##3.78535072631209##7.43281438605841##4.30575098414863##4.57244970005793##7.43281438605841##4.48524419879905##3.96653909500887##3.81607387656199##4.92330086816607##4.39366117531308##3.83210263333014##3.79875821013071##4.53987769806574##5.46807891809541##4.37545107028676##3.84520508846796##4.57244970005793##4.65598986330977##3.82965515680526##3.68025113285414##3.86559193567975##3.86585026947978##5.3222508659152##4.12201245971209##4.31346083746663##4.62065078728132##4.99226019937975##3.6036238607172##5.46807891809541##0##5.46807891809541##3.52885691960591##4.84781173754667##3.56593405511005##4.91876403772475##3.51711900343672##3.72907703226611##3.60497566194989##3.94848179515437##3.49422708007064##5.74335265550577##3.43886559671938##5.74335265550577
2.93695550464562##2.84749311678415##2.87507495594182##3.53980292655007##2.57360252854897##3.53980292655007##4.4990639490831##3.59067187886323##2.52748160632953##3.24975611285149##2.91177970892233##3.12622073615978##2.70345864386053##6.9929117541876##4.85324346790656##3.95426664422704##2.69813243935146##2.82541416883431##6.9929117541876##3.49193021719436##3.81593780921781##6.9929117541876##3.71099725506753##3.06390559523168##2.86644465071926##4.23000904759587##3.5997699409423##2.88774924407124##2.84335172697535##3.7768471795471##4.85324346790656##3.57752109326162##2.90511398685803##3.81593780921781##3.91565150536938##2.8845006022366##2.68297102204485##2.93204469908808##2.93238527657863##4.68833012745405##3.26267862687699##3.36358264143638##3.87356409554066##4.31007505764915##2.57685661878743##4.85324346790656##3.88651831477547##4.85324346790656##2.47121756697153##4.14190339662255##2.52388010603749##4.22472777384206##2.38458217463314##2.74956371390678##2.57874671643208##3.04049232706214##2.42150944482098##5.16141306521416##2.34091471364472##5.16141306521416
2.44407736870859##2.22176945651531##2.36935910115989##3.14293036938106##1.94757516571643##3.14293036938106##4.19396983369033##3.20011423071498##1.90080169432743##2.81224489349362##2.38280885523524##2.90890810414104##2.12819604444667##6.80063389323528##4.57184631267751##3.60333612664873##2.19711383758813##2.28111704872501##6.80063389323528##3.08891294628392##3.45096912646047##6.80063389323528##3.33456251629566##2.59525028551339##2.33174499038193##3.90394455528101##3.17715571999502##2.3847226766648##2.29148108372022##3.40769440613712##4.57184631267751##3.18535142813115##2.33081110073666##3.45096912646047##3.56091747439713##2.38078774196034##2.08408001705922##2.43817404329876##2.39222886055821##4.39639010234063##2.82716790627038##3.09965095592743##3.51458466254934##3.99055805001439##1.97456396030924##4.57184631267751##3.52885691960591##4.57184631267751##0##3.80830281029736##1.85308569359006##3.89822155745897##1.75625974954472##2.21537968863086##1.8774068798282##2.56756696872527##1.71476860776688##4.89775370733653##1.60229499748627##4.89775370733653
2.88590310257022##2.79480699356671##2.82290366173557##3.49756112740988##2.5151856901847##3.49756112740988##4.46590477944788##3.54903559052533##2.45090151018467##3.20369222525695##2.8602779855196##3.28887045830758##2.47393081889897##6.97162419261189##4.82252021664336##3.91649764136311##2.67474117792555##2.77230847969809##6.97162419261189##3.44910216185478##3.77678572929075##6.97162419261189##3.67072604647568##3.01500357838067##2.81411336246308##4.19472354558667##3.55824011399849##2.83581113224951##2.79058741566179##3.73728560573167##4.82252021664336##3.53572994640259##2.67446863695395##3.77678572929075##3.87750638847414##2.83250292240971##2.60405444082251##2.88090527414678##2.8393108988642##4.65651892137781##3.21679979225257##3.45872210242059##3.83500037593453##4.27545039542333##2.51851526001825##4.82252021664336##3.84808441854404##4.82252021664336##2.36341158233011##4.10586079015225##2.42996946340452##4.18939779016373##2.34243765311008##2.6949637656171##2.46429501327448##2.99120756084896##2.33376820121285##5.13253484264059##2.25594906391432##5.13253484264059
2.46330372154506##2.39145941308683##2.38918680529452##3.12208654040694##2.02884169147395##3.12208654040694##4.22521449067946##3.24095442978881##1.98500439481558##2.85863181737769##2.42744751002672##2.95377739254002##2.17964360099853##6.81994691153557##4.60052532142647##3.63965462206993##2.24515434215356##2.32918930397666##6.81994691153557##3.13120387647683##3.19067493246712##6.81994691153557##3.3737755855165##2.61336470566233##2.41399378829886##3.93749128469529##3.20178967800044##2.43925332242112##2.32876685528736##3.44607540427678##4.60052532142647##3.22637850337499##2.38018548395511##3.48887409318916##3.59766421248704##2.43540649555916##2.10246032754926##2.49153510747068##2.42344645512854##4.12347822137955##2.83885754537332##3.14179734784485##3.55181078839656##4.0233826659762##2.06180772820771##4.60052532142647##3.56593405511005##4.60052532142647##1.85308569359006##3.84268458519066##0##3.93181711647184##1.86202147817171##2.15062147453564##1.88422072776283##2.61829231852216##1.69688573638513##4.92453509522187##1.70123946853644##4.92453509522187
3.35966465257575##3.06705061526325##3.30570642129373##3.89767157419801##3.04714110543841##3.89767157419801##4.78573038933849##3.58168262874693##2.93953827281076##3.44376207358597##3.33767883637575##3.71154667919869##3.15758255324592##7.1807000872724##5.12011827014537##3.94610575188437##3.24546158867381##3.26260695869859##7.1807000872724##3.48268611177685##4.15006268691412##7.1807000872724##4.05378089795409##3.47118948459901##3.29820312854376##4.5337198286001##3.95221236388058##3.31673553937193##3.27815313626324##4.11414797487301##5.12011827014537##3.93195830525078##3.3318652761084##4.15006268691412##4.24192947289324##3.31390746186463##3.14005930622833##3.35537256634033##3.35567017923304##4.96407879928311##3.64783644970258##3.86285754877335##4.2031104843628##4.60851233524096##3.04988999396492##5.12011827014537##4.21505202252403##5.12011827014537##2.96117463260907##4.45162921731496##3.00526367082001##4.52879274250559##2.94717663707025##3.19714553286703##3.05148710778991##3.45054090432536##2.91981967471554##5.4131159022565##2.85333500277432##5.4131159022565
2.42709890806261##2.2834672198424##2.35184129471663##3.12974539412761##1.88075709417893##3.12974539412761##4.18409821720162##3.18716582795903##1.87658248178255##2.79750179021679##2.36314759743302##2.89465736895106##2.1065189602914##6.79455048366746##4.56279230647508##3.59184161216737##2.09251851126078##2.26090661382831##6.79455048366746##3.07549640139696##3.43896537305461##6.79455048366746##3.32213818201009##2.57926713811163##2.26188855128214##3.89333764474564##3.19741225070561##2.36731856113295##2.31295277006347##3.3955376733153##4.56279230647508##3.17234276930825##2.34411036487762##3.33393354282572##3.54928558793908##2.36335464912777##2.08409978716514##2.42115418565218##2.37150980864583##4.38697399778524##2.8125030303149##2.99739295192368##3.50279892022255##3.98018196516439##1.95187958631309##4.56279230647508##3.51711900343672##4.56279230647508##1.75625974954472##3.79742876433568##1.86202147817171##3.88759903234928##0##2.19663426406933##1.90659967076043##2.55141040684839##1.65585648020272##4.88930325332904##1.52849152332311##4.88930325332904
2.86577664012333##2.77401967637966##2.80232477009576##3.48097297800784##2.49206703155473##3.48097297800784##4.45292539043128##3.53268915367141##2.4444081870961##3.1855741880898##2.83996992732321##3.10296003033219##2.62595825440402##6.9633169478822##4.81050312062949##3.90169101909095##2.73099800381962##2.7513511844652##6.9633169478822##3.43227981909451##3.76142918032846##6.9633169478822##3.65492390371224##2.83816131191241##2.79346971532634##4.18090237359728##3.5419361573185##2.81532659054725##2.76976843041112##3.72176607707433##4.81050312062949##3.51932170844613##2.83313525823363##3.76142918032846##3.86255030081291##2.8119942814863##2.60486115175853##2.86074365021735##2.86109271522324##4.64407229689651##3.19875599836692##3.44194677695993##3.81987786677403##4.26189102598573##2.49542744807316##4.81050312062949##3.83301353061707##4.81050312062949##2.3327080173392##4.09173946650588##2.44068410583185##4.1755589898696##2.36879279452685##2.67340021912942##2.4973791747185##2.97179435791444##2.33466830752584##5.12124525331211##2.250966417201##5.12124525331211
2.5250636249611##2.44929417634939##2.45281362441531##3.17694745233052##2.10139109170255##3.17694745233052##4.25821574489892##3.28386197240766##1.99413135890482##2.90718759373754##2.49103767683334##3.00079401534627##2.24920592941103##6.84044148531518##4.63085273690964##3.67791375725593##2.269216779487##2.39441097125852##6.84044148531518##3.17559467720944##3.52876837947518##6.84044148531518##3.41501472021492##2.67165794410989##2.47130124586278##3.97288326721398##3.21241175340702##2.49598089111273##2.34979762318608##3.285170165269##4.63085273690964##3.26947734124243##2.38503735133801##3.52876837947519##3.63636516643576##2.49222162667552##2.14047955797142##2.54709855121791##2.46357632069976##4.45771962960426##2.89342002764745##3.18604055416474##3.59100594742304##3.79776080633936##2.12861808362948##4.63085273690964##3.60497566194989##4.63085273690964##1.8774068798282##3.87894169318377##1.88422072776283##3.96725971865195##1.90659967076043##2.33472172410305##0##2.67122041454643##1.80338552376096##4.95287893471356##1.6739204306708##4.95287893471356
